time,second,totalvolt(V),totalcurrent(A),excitvolt(V),excitcurrent(A),phaseAvolt(V),phaseBvolt(V),phaseCvolt(V)
2022.08.31  09:33:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:33:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:34:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:35:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:36:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:37:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  09:38:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
