2022.07.21  15:04:05,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:06,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:07,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:08,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:09,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:10,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:11,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:12,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:13,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:14,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:15,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:16,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:17,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:21,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:21,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:22,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:23,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:24,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:25,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:26,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:27,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:28,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:29,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:30,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:31,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:32,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:33,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:34,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:35,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:36,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:37,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:38,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:39,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:40,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:41,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:42,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.21  15:04:43,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
