time,second,totalvolt(V),totalcurrent(A),excitvolt(V),excitcurrent(A),phaseAvolt(V),phaseBvolt(V),phaseCvolt(V)
2022.08.31  12:33:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:33:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:34:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:35:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:36:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:37:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:10,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:11,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:12,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:13,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:14,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:15,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:16,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:17,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:18,16,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:19,17,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:20,18,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:21,19,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:22,20,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:23,21,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:24,22,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:25,23,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:26,24,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:27,25,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:28,26,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:29,27,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:30,28,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:31,29,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:32,30,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:33,31,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:34,32,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:35,33,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:36,34,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:37,35,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:38,36,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:39,37,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:40,38,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:41,39,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:42,40,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:43,41,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:44,42,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:45,43,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:46,44,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:47,45,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:48,46,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:49,47,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:50,48,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:51,49,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:52,50,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:53,51,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:54,52,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:55,53,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:56,54,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:57,55,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:58,56,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:38:59,57,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:00,58,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:01,59,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:02,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:03,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:04,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:05,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:06,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:07,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:08,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.08.31  12:39:09,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
