2022.07.22  15:09:44,0,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:45,1,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:46,2,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:47,3,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:48,4,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:49,5,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:50,6,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:51,7,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:52,8,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:53,9,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:54,10,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:55,11,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:56,12,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:57,13,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:58,14,0.33,0.33,0.33,0.33,0.33,0.33,0.33
2022.07.22  15:09:59,15,0.33,0.33,0.33,0.33,0.33,0.33,0.33
